"","x"
"624",0.358015129728974
"625",-0.135021078273507
"626",-0.152646116309983
"627",-0.244814587993811
"628",0.727746172745017
"629",0.600539411020288
"630",-0.164606539598124
"631",0.478965759899896
"632",0.491664413939917
"633",-0.139866273484642
"634",-0.774183222680445
"635",-0.315504521746553
"636",-0.443364576223718
"637",-0.162435729867586
"638",-0.818191350139628
"639",-0.350892598576497
"640",-0.124078499235048
"641",-0.373774827086916
"642",-0.280848464287707
"643",0.803149514948703
"644",-0.388364371536945
"645",0.68903769519119
"646",0.783886647065252
"647",-0.360676982278092
"648",-0.272152229367151
"649",-0.238533937244354
"650",-0.126567531316037
"651",-0.278376456888915
"652",0.766496242583399
"653",-0.386064332786712
"654",0.721685858594758
"655",-0.155865394200461
"656",-0.111273500420888
"657",0.531871845050289
"658",-0.217833989441403
"659",-0.388000422112557
"660",-0.173268017975208
"661",-0.757139736425514
"662",-0.430639858782359
"663",0.812860758346823
"664",-0.193897216869318
"665",0.581578848098748
"666",-0.127291254751904
"667",-0.368568058932037
"668",0.59100017045834
"669",-0.419159853269163
"670",-0.122587911489296
"671",0.666601692050885
"672",-0.10080414824203
"673",0.701107264064043
"674",-0.135795726367619
"675",0.543189139045053
"676",0.326774199910996
"677",-0.345258921080362
"678",0.527121156119659
"679",-0.125721461394796
"680",0.483496716362425
"681",-0.298682189294676
"682",-0.224235778671873
"683",-0.110800979698475
"684",-0.362780077271772
"685",0.798304488632413
"686",-0.108853726325715
"687",-0.32601989843459
"688",-0.227349504059114
"689",-0.277183917800701
"690",-0.197458534357672
"691",-0.338727285321368
"692",-0.395822392438614
"693",-0.403121665658001
"694",-0.505027097253884
"695",-0.684350766212066
"696",-0.326953294287237
"697",-0.317981761622576
"698",-0.653563956282385
"699",-0.158005674246316
"700",0.518071788039247
"701",0.580014067603785
"702",-0.420398212592458
"703",-0.292362997849788
"704",0.602743943337584
"705",-0.11940313107327
"706",-0.486175427267315
"707",-0.493029911632469
"708",0.540035204420813
"709",0.281581460365259
"710",-0.235491427666675
"711",-0.134632636372361
"712",0.499206147115282
"713",0.504847475751527
"714",-0.129343093563739
"715",-0.2384746108028
"716",-0.217997357069612
"717",0.639050083722946
"718",0.580327795626545
"719",-0.124609166303524
"720",-0.111400643637875
"721",0.723425971535431
"722",-0.828544141405385
"723",0.191442755344796
"724",-0.179625909499539
"725",0.321554738679607
"726",-0.121215297952011
"727",0.763736531104026
"728",0.813879615595502
"729",-0.213240525067245
"730",-0.278235932712412
"731",-0.333583267230624
"732",-0.132351522699012
"733",-0.466850852661973
"734",0.561354779444665
"735",-0.352032674650197
"736",-0.19411856866845
"737",0.596925437014946
"738",-0.510966414577186
"739",0.8650749141184
"740",-0.272292028873485
"741",0.535026817138593
"742",-0.138485148366948
"743",0.269344354661918
"744",0.589063086889625
"745",0.230238491760759
"746",-0.36868874950897
"747",0.603640850364247
"748",-0.221378275557981
"749",-0.312193198556795
"750",0.66878042514723
"751",0.69396997993191
"752",-0.398887784869714
"753",0.693424519166998
"754",0.240499045789523
"755",-0.149026325471977
"756",-0.158115374436123
"757",-0.1333040958007
"758",-0.439891194022833
"759",0.872864581744116
"760",-0.398791689639054
"761",-0.403742237488369
"762",-0.207489979091987
"763",-0.250286857714641
"764",-0.164448798637519
"765",-0.238837374564926
"766",0.50638417280376
"767",-0.361878595312207
"768",-0.531063326905351
"769",-0.193629391508919
"770",0.66130226388818
"771",-0.31818802451851
"772",-0.187785347490321
"773",-0.103934115097097
"774",-0.363925621515131
"775",-0.12037630577596
"776",0.504755821564381
"777",-0.15240831725211
"778",0.54142657006815
"779",-0.322989435989954
"780",-0.127777107990401
"781",0.802434644705268
"782",0.63805566400415
"783",0.516724047644015
"784",-0.14624582432096
"785",-0.398099957851309
"786",-0.429244135190508
"787",-0.58216361889699
"788",0.591975050819055
"789",-0.136458929636056
"790",-0.328643876204545
"791",0.31960292301025
"792",-0.380933704954681
"793",-0.109345561431347
"794",-0.177629498403162
"795",-0.526160227260375
"796",-0.456026242046259
"797",0.774236199769614
"798",-0.274022686015398
"799",-0.475084423221909
"800",0.536435028897335
"801",-0.313188813273818
"802",-0.354404816048463
"803",0.204966255826744
"804",-0.367430415167473
"805",-0.426463773688649
"806",-0.783111696166673
"807",0.517580665540967
"808",0.554345126367856
"809",-0.506888591773867
"810",-0.162380187043358
"811",-0.108568998922336
"812",0.244869454213581
"813",-0.278908007504438
"814",-0.520673358456997
"815",0.870935475298371
"816",-0.356893813401556
"817",-0.201027344103627
"818",-0.10733610424863
"819",-0.377305331589102
"820",0.641028830240127
"821",0.618369788082239
"822",-0.127588822823758
"823",-0.191750043364752
"824",-0.192143455125432
"825",-0.330499199926579
"826",0.561487441750735
"827",-0.150581667630979
"828",-0.415202918592938
"829",-0.172171374495681
"830",-0.216306445870571
"831",0.490713833675822
"832",-0.11679920861582
"833",0.222948494621673
"834",0.307283417059145
"835",-0.792791110163813
"836",0.665006291244679
"837",-0.830318270194543
"838",-0.276578323163303
"839",-0.438245904309277
"840",-0.170350198386185
"841",0.161913466683705
"842",-0.14305728747194
"843",-0.155456981254441
"844",-0.434448176204547
"845",-0.520495936530229
"846",-0.285884652469998
"847",-0.422203647876364
"848",-0.400309890664125
"849",-0.296899840519961
"850",0.164488111960714
"851",-0.201982772910437
"852",-0.106588274612483
"853",-0.15761730775363
"854",-0.441315038330544
"855",-0.503051219917962
"856",0.89365722292282
"857",-0.750872707493749
"858",0.643690446183029
"859",-0.231705485926599
"860",0.324901543835005
"861",-0.401490581720866
"862",-0.381993172430201
"863",-0.18105481831477
"864",-0.471096977194324
"865",-0.216705770748695
"866",-0.338745935935754
"867",-0.301396796715196
"868",0.513214600441675
"869",-0.503883206445594
"870",-0.487032227418138
"871",-0.209868946768131
"872",0.233366854799058
"873",0.777435608495532
"874",0.614272751108133
"875",0.795455735122748
"876",0.276584055053533
"877",-0.237458125054399
"878",-0.153453883614273
"879",-0.358490870437524
"880",0.54027693194031
"881",-0.104740429388239
"882",0.53088759340587
"883",-0.309191052470928
"884",-0.124859391573311
"885",0.40375150148229
"886",-0.114796339679858
"887",0.629927222187728
"888",-0.107961498293664
"889",0.59755574701914
"890",0.548832367224972
"891",-0.142535625876649
"892",0.712475210325123
"893",-0.172695592332325
"894",-0.452390395103963
"895",-0.47836645314674
"896",-0.413263285357349
"897",-0.190900872012346
"898",-0.148964704921095
"899",-0.209378999412058
"900",-0.432899067703753
"901",0.5153984205711
"902",-0.122966566909265
"903",0.249832082039326
"904",-0.229610932201483
"905",-0.473584087100597
"906",-0.287540107988493
"907",0.676626468801677
"908",-0.506112463712881
"909",-0.307133543342428
"910",-0.509614399747261
"911",-0.380041976639735
"912",-0.497690716648281
"913",0.693721108681289
"914",-0.128531286457106
"915",0.628486385262026
"916",-0.280405709172393
"917",-0.293951472766272
"918",0.709735900908587
"919",0.871848999463294
"920",0.72172653597814
"921",-0.496742748924964
"922",-0.30006112857913
"923",-0.272000904602941
"924",-0.467478809636199
"925",-0.426256339611513
"926",-0.357848086574159
"927",0.575784481124884
"928",0.223420413046928
"929",-0.485911702491159
"930",-0.396521312131573
"931",-0.161138575057726
"932",-0.154123637764678
"933",-0.430134941967778
"934",-0.64244321771755
"935",-0.124436105593687
"936",-0.188142363691567
"937",-0.422537910404083
"938",-0.551662747991335
"939",0.484143492511314
"940",0.709504930028061
"941",0.575601691348954
"942",0.52023052548336
"943",-0.10032477656989
"944",0.629906609895798
"945",-0.283761078391216
"946",-0.386014002245253
"947",0.251313955505466
"948",-0.116748941091872
"949",0.318882603943614
"950",-0.369008739671176
"951",-0.210973042628502
"952",-0.462031061743999
"953",0.675019004193
"954",0.161542739090608
"955",0.772643082289956
"956",-0.166662881725322
"957",-0.418167078148235
"958",-0.769255029403006
"959",-0.297041944419626
"960",0.698945893634974
"961",-0.472774653809277
"962",-0.307413401004819
"963",0.512197766982176
"964",-0.385570850337507
"965",0.519304304970119
"966",-0.291730851595695
"967",-0.143075605623864
"968",-0.145180815682587
"969",-0.134419748208029
"970",0.595461014732537
"971",0.505139096802062
"972",-0.246135144053032
"973",-0.408043851302464
"974",0.52244339397349
"975",0.59035431232153
"976",-0.464545414017539
"977",-0.208967948794996
"978",0.238216142896478
"979",0.506561522719745
"980",-0.226224236652763
"981",0.806705535572206
"982",-0.281466993796044
"983",-0.310809814903955
"984",-0.355436395292304
"985",-0.205088750931812
"986",-0.156962029481263
"987",-0.155895389239698
"988",-0.110770828750164
"989",-0.400281493080032
"990",-0.18331035096833
"991",-0.296379557738337
"992",0.59416059740955
"993",0.721662365359029
"994",-0.173027491563134
"995",-0.22750196958691
"996",-0.232677201242641
"997",0.772870995119346
"998",0.651508999770662
"999",-0.339706637972356
"1000",-0.1441148096904
