sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
112,0,0.055,36,35,1260
113,0,0.055,84,35,2940
114,0,0.055,120,35,4200
115,0,0.055,75,35,2625
116,0,0.055,137,35,4795
117,0,0.055,139,35,4865
118,0,0.055,94,35,3290
119,0,0.055,85,35,2975
120,0,0.055,58,35,2030
121,0,0.055,50,35,1750
122,0,0.055,66,35,2310
123,0,0.055,97,35,3395
124,0,0.055,32,35,1120
125,0,0.055,53,35,1855
126,0,0.055,75,35,2625
127,0,0.055,112,35,3920
128,0,0.055,148,35,5180
129,0,0.055,90,35,3150
130,0,0.055,27,35,945
131,0,0.055,50,35,1750
132,0,0.055,97,35,3395
133,0,0.055,100,35,3500
134,0,0.055,125,35,4375
135,0,0.055,91,35,3185
136,0,0.055,48,35,1680
137,0,0.055,134,35,4690
138,0,0.055,77,35,2695
139,0,0.055,140,35,4900
140,0,0.055,125,35,4375
141,0,0.055,55,35,1925
142,0,0.055,122,35,4270
143,0,0.055,78,35,2730
144,0,0.055,91,35,3185
145,0,0.055,83,35,2905
146,0,0.055,67,35,2345
147,0,0.055,108,35,3780
148,0,0.055,58,35,2030
149,0,0.055,82,35,2870
150,0,0.055,57,35,1995
151,0,0.055,59,35,2065
152,0,0.055,139,35,4865
153,0,0.055,144,35,5040
154,0,0.055,106,35,3710
155,0,0.055,109,35,3815
156,0,0.055,88,35,3080
157,0,0.055,57,35,1995
158,0,0.055,69,35,2415
159,0,0.055,26,35,910
160,0,0.055,143,35,5005
161,0,0.055,60,35,2100
162,0,0.055,102,35,3570
163,0,0.055,94,35,3290
164,0,0.055,25,35,875
165,0,0.055,142,35,4970
166,0,0.055,126,35,4410
167,0,0.055,108,35,3780
168,0,0.055,123,35,4305
169,0,0.055,87,35,3045
170,0,0.055,128,35,4480
171,0,0.055,34,35,1190
172,0,0.055,56,35,1960
173,0,0.055,125,35,4375
174,0,0.055,73,35,2555
175,0,0.055,30,35,1050
176,0,0.055,49,35,1715
177,0,0.055,129,35,4515
178,0,0.055,34,35,1190
179,0,0.055,77,35,2695
180,0,0.055,83,35,2905
181,0,0.055,99,35,3465
182,0,0.055,32,35,1120
183,0,0.055,72,35,2520
184,0,0.055,65,35,2275
185,0,0.055,49,35,1715
186,0,0.055,134,35,4690
187,0,0.055,64,35,2240
188,0,0.055,105,35,3675
189,0,0.055,96,35,3360
190,0,0.055,98,35,3430
191,0,0.055,55,35,1925
192,0,0.055,114,35,3990
193,0,0.055,87,35,3045
194,0,0.055,39,35,1365
195,0,0.055,32,35,1120
196,0,0.055,58,35,2030
197,0,0.055,85,35,2975
198,0,0.055,104,35,3640
199,0,0.055,71,35,2485
200,0,0.055,30,35,1050
201,0,0.055,101,35,3535
202,0,0.055,97,35,3395
203,0,0.055,134,35,4690
204,0,0.055,42,35,1470
205,0,0.055,67,35,2345
206,0,0.055,31,35,1085
207,0,0.055,70,35,2450
208,0,0.055,116,35,4060
209,0,0.055,148,35,5180
210,0,0.055,104,35,3640
211,0,0.055,146,35,5110
212,0,0.055,27,35,945
213,0,0.055,45,35,1575
214,0,0.055,78,35,2730
215,0,0.055,39,35,1365
216,0,0.055,42,35,1470
217,0,0.055,115,35,4025
218,0,0.055,96,35,3360
219,0,0.055,121,35,4235
220,0,0.055,41,35,1435
221,0,0.055,73,35,2555
222,0,0.055,30,35,1050
223,0,0.055,64,35,2240
224,0,0.055,54,35,1890
225,0,0.055,51,35,1785
226,0,0.055,27,35,945
227,0,0.055,118,35,4130
228,0,0.055,135,35,4725
229,0,0.055,66,35,2310
230,0,0.055,67,35,2345
231,0,0.055,113,35,3955
232,0,0.055,40,35,1400
233,0,0.055,27,35,945
234,0,0.055,25,35,875
235,0,0.055,43,35,1505
236,0,0.055,99,35,3465
237,0,0.055,50,35,1750
238,0,0.055,104,35,3640
239,0,0.055,36,35,1260
240,0,0.055,62,35,2170
241,0,0.055,130,35,4550
242,0,0.055,68,35,2380
243,0,0.055,80,35,2800
244,0,0.055,72,35,2520
245,0,0.055,34,35,1190
246,0,0.055,93,35,3255
247,0,0.055,140,35,4900
248,0,0.055,67,35,2345
249,0,0.055,138,35,4830
250,0,0.055,145,35,5075
251,0,0.055,27,35,945
252,0,0.055,78,35,2730
253,0,0.055,128,35,4480
254,0,0.055,135,35,4725
255,0,0.055,50,35,1750
256,0,0.055,36,35,1260
257,0,0.055,89,35,3115
258,0,0.055,59,35,2065
259,0,0.055,58,35,2030
260,0,0.055,115,35,4025
261,0,0.055,81,35,2835
262,0,0.055,48,35,1680
263,0,0.055,147,35,5145
264,0,0.055,74,35,2590
265,0,0.055,20,35,700
266,0,0.055,96,35,3360
267,0,0.055,83,35,2905
268,0,0.055,90,35,3150
269,0,0.055,78,35,2730
270,0,0.055,53,35,1855
271,0,0.055,23,35,805
272,0,0.055,114,35,3990
273,0,0.055,44,35,1540
274,0,0.055,30,35,1050
275,0,0.055,89,35,3115
276,0,0.055,87,35,3045
277,0,0.055,36,35,1260
278,0,0.055,53,35,1855
279,0,0.055,127,35,4445
280,0,0.055,131,35,4585
281,0,0.055,97,35,3395
282,0,0.055,126,35,4410
283,0,0.055,124,35,4340
284,0,0.055,90,35,3150
285,0,0.055,122,35,4270
286,0,0.055,25,35,875
287,0,0.055,31,35,1085
288,0,0.055,69,35,2415
289,0,0.055,139,35,4865
290,0,0.055,39,35,1365
291,0,0.055,107,35,3745
292,0,0.055,52,35,1820
293,0,0.055,90,35,3150
294,0,0.055,117,35,4095
295,0,0.055,105,35,3675
296,0,0.055,127,35,4445
297,0,0.055,74,35,2590
298,0,0.055,34,35,1190
299,0,0.055,68,35,2380
300,0,0.055,66,35,2310
301,0,0.055,48,35,1680
302,0,0.055,74,35,2590
303,0,0.055,100,35,3500
304,0,0.055,82,35,2870
305,0,0.055,66,35,2310
306,0,0.055,55,35,1925
307,0,0.055,36,35,1260
308,0,0.055,124,35,4340
309,0,0.055,121,35,4235
310,0,0.055,148,35,5180
311,0,0.055,142,35,4970
312,0,0.055,30,35,1050
313,0,0.055,147,35,5145
314,0,0.055,99,35,3465
315,0,0.055,73,35,2555
316,0,0.055,137,35,4795
317,0,0.055,145,35,5075
318,0,0.055,82,35,2870
319,0,0.055,63,35,2205
320,0,0.055,50,35,1750
321,0,0.055,139,35,4865
322,0,0.055,61,35,2135
323,0,0.055,136,35,4760
324,0,0.055,149,35,5215
325,0,0.055,86,35,3010
326,0,0.055,37,35,1295
327,0,0.055,48,35,1680
328,0,0.055,34,35,1190
329,0,0.055,72,35,2520
330,0,0.055,143,35,5005
331,0,0.055,95,35,3325
332,0,0.055,148,35,5180
333,0,0.055,40,35,1400
334,0,0.055,121,35,4235
335,0,0.055,70,35,2450
336,0,0.055,85,35,2975
337,0,0.055,137,35,4795
338,0,0.055,122,35,4270
339,0,0.055,133,35,4655
340,0,0.055,124,35,4340
341,0,0.055,53,35,1855
342,0,0.055,95,35,3325
343,0,0.055,145,35,5075
344,0,0.055,94,35,3290
345,0,0.055,138,35,4830
346,0,0.055,50,35,1750
347,0,0.055,142,35,4970
348,0,0.055,56,35,1960
349,0,0.055,65,35,2275
350,0,0.055,132,35,4620
351,0,0.055,122,35,4270
352,0,0.055,133,35,4655
353,0,0.055,47,35,1645
354,0,0.055,66,35,2310
355,0,0.055,128,35,4480
356,0,0.055,60,35,2100
357,0,0.055,147,35,5145
358,0,0.055,145,35,5075
359,0,0.055,108,35,3780
360,0,0.055,135,35,4725
361,0,0.055,91,35,3185
362,0,0.055,147,35,5145
363,0,0.055,87,35,3045
364,0,0.055,56,35,1960
365,0,0.055,88,35,3080
366,0,0.055,100,35,3500
367,0,0.055,103,35,3605
368,0,0.055,46,35,1610
369,0,0.055,118,35,4130
370,0,0.055,71,35,2485
371,0,0.055,104,35,3640
372,0,0.055,94,35,3290
373,0,0.055,94,35,3290
374,0,0.055,141,35,4935
375,0,0.055,50,35,1750
376,0,0.055,34,35,1190
377,0,0.055,81,35,2835
378,0,0.055,137,35,4795
379,0,0.055,58,35,2030
380,0,0.055,100,35,3500
381,0,0.055,55,35,1925
382,0,0.055,132,35,4620
383,0,0.055,52,35,1820
384,0,0.055,124,35,4340
385,0,0.055,148,35,5180
386,0,0.055,24,35,840
387,0,0.055,73,35,2555
388,0,0.055,72,35,2520
389,0,0.055,35,35,1225
390,0,0.055,66,35,2310
391,0,0.055,135,35,4725
392,0,0.055,75,35,2625
393,0,0.055,78,35,2730
394,0,0.055,96,35,3360
395,0,0.055,58,35,2030
396,0,0.055,72,35,2520
397,0,0.055,127,35,4445
398,0,0.055,56,35,1960
399,0,0.055,42,35,1470
400,0,0.055,121,35,4235
401,0,0.055,130,35,4550
402,0,0.055,88,35,3080
403,0,0.055,126,35,4410
404,0,0.055,132,35,4620
405,0,0.055,71,35,2485
406,0,0.055,73,35,2555
407,0,0.055,117,35,4095
408,0,0.055,122,35,4270
409,0,0.055,38,35,1330
410,0,0.055,55,35,1925
411,0,0.055,90,35,3150
412,0,0.055,124,35,4340
413,0,0.055,80,35,2800
414,0,0.055,23,35,805
415,0,0.055,58,35,2030
416,0,0.055,27,35,945
417,0,0.055,51,35,1785
418,0,0.055,138,35,4830
419,0,0.055,140,35,4900
420,0,0.055,20,35,700
421,0,0.055,102,35,3570
422,0,0.055,58,35,2030
423,0,0.055,102,35,3570
424,0,0.055,87,35,3045
425,0,0.055,57,35,1995
426,0,0.055,78,35,2730
427,0,0.055,141,35,4935
428,0,0.055,91,35,3185
429,0,0.055,87,35,3045
430,0,0.055,22,35,770
431,0,0.055,48,35,1680
432,0,0.055,30,35,1050
433,0,0.055,122,35,4270
434,0,0.055,63,35,2205
435,0,0.055,41,35,1435
436,0,0.055,25,35,875
437,0,0.055,78,35,2730
438,0,0.055,145,35,5075
439,0,0.055,94,35,3290
440,0,0.055,101,35,3535
441,0,0.055,29,35,1015
442,0,0.055,59,35,2065
443,0,0.055,127,35,4445
444,0,0.055,119,35,4165
445,0,0.055,101,35,3535
446,0,0.055,51,35,1785
447,0,0.055,122,35,4270
448,0,0.055,149,35,5215
449,0,0.055,64,35,2240
450,0,0.055,71,35,2485
451,0,0.055,61,35,2135
452,0,0.055,67,35,2345
453,0,0.055,110,35,3850
454,0,0.055,134,35,4690
455,0,0.055,57,35,1995
456,0,0.055,85,35,2975
457,0,0.055,141,35,4935
458,0,0.055,129,35,4515
459,0,0.055,116,35,4060
460,0,0.055,36,35,1260
461,0,0.055,146,35,5110
462,0,0.055,108,35,3780
463,0,0.055,122,35,4270
464,0,0.055,70,35,2450
465,0,0.055,139,35,4865
466,0,0.055,76,35,2660
467,0,0.055,59,35,2065
468,0,0.055,47,35,1645
469,0,0.055,27,35,945
470,0,0.055,83,35,2905
471,0,0.055,120,35,4200
472,0,0.055,95,35,3325
473,0,0.055,86,35,3010
474,0,0.055,57,35,1995
475,0,0.055,60,35,2100
476,0,0.055,113,35,3955
477,0,0.055,44,35,1540
478,0,0.055,40,35,1400
479,0,0.055,39,35,1365
480,0,0.055,40,35,1400
481,0,0.055,25,35,875
482,0,0.055,127,35,4445
483,0,0.055,29,35,1015
484,0,0.055,133,35,4655
485,0,0.055,83,35,2905
486,0,0.055,39,35,1365
487,0,0.055,38,35,1330
488,0,0.055,123,35,4305
489,0,0.055,123,35,4305
490,0,0.055,47,35,1645
491,0,0.055,97,35,3395
492,0,0.055,86,35,3010
493,0,0.055,96,35,3360
494,0,0.055,89,35,3115
495,0,0.055,102,35,3570
496,0,0.055,86,35,3010
497,0,0.055,38,35,1330
498,0,0.055,131,35,4585
499,0,0.055,107,35,3745
500,0,0.055,118,35,4130
501,0,0.055,86,35,3010
502,0,0.055,64,35,2240
503,0,0.055,29,35,1015
504,0,0.055,95,35,3325
505,0,0.055,68,35,2380
506,0,0.055,132,35,4620
507,0,0.055,44,35,1540
508,0,0.055,104,35,3640
509,0,0.055,124,35,4340
510,0,0.055,88,35,3080
511,0,0.055,118,35,4130
512,0,0.055,35,35,1225
513,0,0.055,35,35,1225
514,0,0.055,21,35,735
515,0,0.055,145,35,5075
516,0,0.055,105,35,3675
517,0,0.055,54,35,1890
518,0,0.055,39,35,1365
519,0,0.055,126,35,4410
520,0,0.055,40,35,1400
521,0,0.055,123,35,4305
522,0,0.055,99,35,3465
523,0,0.055,71,35,2485
524,0,0.055,142,35,4970
525,0,0.055,30,35,1050
526,0,0.055,42,35,1470
527,0,0.055,140,35,4900
528,0,0.055,96,35,3360
529,0,0.055,79,35,2765
530,0,0.055,51,35,1785
531,0,0.055,87,35,3045
532,0,0.055,74,35,2590
533,0,0.055,21,35,735
534,0,0.055,39,35,1365
535,0,0.055,138,35,4830
536,0,0.055,75,35,2625
537,0,0.055,29,35,1015
538,0,0.055,62,35,2170
539,0,0.055,98,35,3430
540,0,0.055,108,35,3780
541,0,0.055,113,35,3955
542,0,0.055,131,35,4585
543,0,0.055,139,35,4865
544,0,0.055,124,35,4340
545,0,0.055,122,35,4270
546,0,0.055,98,35,3430
547,0,0.055,80,35,2800
548,0,0.055,51,35,1785
549,0,0.055,75,35,2625
550,0,0.055,135,35,4725
551,0,0.055,119,35,4165
552,0,0.055,60,35,2100
553,0,0.055,35,35,1225
554,0,0.055,43,35,1505
555,0,0.055,119,35,4165
556,0,0.055,75,35,2625
557,0,0.055,116,35,4060
558,0,0.055,71,35,2485
559,0,0.055,108,35,3780
560,0,0.055,120,35,4200
561,0,0.055,22,35,770
562,0,0.055,122,35,4270
563,0,0.055,140,35,4900
564,0,0.055,144,35,5040
565,0,0.055,90,35,3150
566,0,0.055,132,35,4620
567,0,0.055,149,35,5215
568,0,0.055,23,35,805
569,0,0.055,93,35,3255
570,0,0.055,95,35,3325
571,0,0.055,90,35,3150
572,0,0.055,107,35,3745
573,0,0.055,42,35,1470
574,0,0.055,25,35,875
575,0,0.055,128,35,4480
576,0,0.055,37,35,1295
577,0,0.055,88,35,3080
578,0,0.055,146,35,5110
579,0,0.055,46,35,1610
580,0,0.055,70,35,2450
581,0,0.055,120,35,4200
582,0,0.055,101,35,3535
583,0,0.055,30,35,1050
584,0,0.055,113,35,3955
585,0,0.055,29,35,1015
586,0,0.055,123,35,4305
587,0,0.055,99,35,3465
588,0,0.055,83,35,2905
589,0,0.055,75,35,2625
590,0,0.055,125,35,4375
591,0,0.055,34,35,1190
592,0,0.055,45,35,1575
593,0,0.055,32,35,1120
594,0,0.055,49,35,1715
595,0,0.055,111,35,3885
596,0,0.055,23,35,805
597,0,0.055,140,35,4900
598,0,0.055,78,35,2730
599,0,0.055,44,35,1540
600,0,0.055,125,35,4375
601,0,0.055,77,35,2695
602,0,0.055,125,35,4375
603,0,0.055,70,35,2450
604,0,0.055,106,35,3710
605,0,0.055,34,35,1190
606,0,0.055,137,35,4795
607,0,0.055,53,35,1855
608,0,0.055,101,35,3535
609,0,0.055,103,35,3605
610,0,0.055,146,35,5110
611,0,0.055,139,35,4865
612,0,0.055,32,35,1120
613,0,0.055,116,35,4060
614,0,0.055,26,35,910
615,0,0.055,129,35,4515
616,0,0.055,28,35,980
617,0,0.055,137,35,4795
618,0,0.055,142,35,4970
619,0,0.055,149,35,5215
620,0,0.055,23,35,805
621,0,0.055,24,35,840
622,0,0.055,51,35,1785
623,0,0.055,38,35,1330
624,0,0.055,29,35,1015
625,0,0.055,122,35,4270
626,0,0.055,121,35,4235
627,0,0.055,34,35,1190
628,0,0.055,49,35,1715
629,0,0.055,84,35,2940
630,0,0.055,76,35,2660
631,0,0.055,110,35,3850
632,0,0.055,36,35,1260
633,0,0.055,84,35,2940
634,0,0.055,126,35,4410
635,0,0.055,62,35,2170
636,0,0.055,142,35,4970
637,0,0.055,52,35,1820
638,0,0.055,137,35,4795
639,0,0.055,122,35,4270
640,0,0.055,35,35,1225
641,0,0.055,50,35,1750
642,0,0.055,134,35,4690
643,0,0.055,58,35,2030
644,0,0.055,98,35,3430
645,0,0.055,66,35,2310
646,0,0.055,54,35,1890
647,0,0.055,115,35,4025
648,0,0.055,133,35,4655
649,0,0.055,113,35,3955
650,0,0.055,142,35,4970
651,0,0.055,21,35,735
652,0,0.055,58,35,2030
653,0,0.055,85,35,2975
654,0,0.055,89,35,3115
655,0,0.055,40,35,1400
656,0,0.055,108,35,3780
657,0,0.055,124,35,4340
658,0,0.055,57,35,1995
659,0,0.055,62,35,2170
660,0,0.055,114,35,3990
661,0,0.055,96,35,3360
662,0,0.055,96,35,3360
663,0,0.055,129,35,4515
664,0,0.055,64,35,2240
665,0,0.055,113,35,3955
666,0,0.055,74,35,2590
667,0,0.055,117,35,4095
668,0,0.055,115,35,4025
669,0,0.055,148,35,5180
670,0,0.055,45,35,1575
671,0,0.055,107,35,3745
672,0,0.055,57,35,1995
673,0,0.055,25,35,875
674,0,0.055,149,35,5215
675,0,0.055,107,35,3745
676,0,0.055,124,35,4340
677,0,0.055,115,35,4025
678,0,0.055,128,35,4480
679,0,0.055,63,35,2205
680,0,0.055,73,35,2555
681,0,0.055,75,35,2625
682,0,0.055,138,35,4830
683,0,0.055,105,35,3675
684,0,0.055,123,35,4305
685,0,0.055,127,35,4445
686,0,0.055,137,35,4795
687,0,0.055,138,35,4830
688,0,0.055,128,35,4480
689,0,0.055,118,35,4130
690,0,0.055,100,35,3500
691,0,0.055,101,35,3535
692,0,0.055,105,35,3675
693,0,0.055,144,35,5040
694,0,0.055,88,35,3080
695,0,0.055,126,35,4410
696,0,0.055,24,35,840
697,0,0.055,82,35,2870
698,0,0.055,72,35,2520
699,0,0.055,62,35,2170
700,0,0.055,30,35,1050
701,0,0.055,21,35,735
702,0,0.055,132,35,4620
703,0,0.055,22,35,770
704,0,0.055,133,35,4655
705,0,0.055,22,35,770
706,0,0.055,65,35,2275
707,0,0.055,41,35,1435
708,0,0.055,68,35,2380
709,0,0.055,22,35,770
710,0,0.055,38,35,1330
711,0,0.055,32,35,1120
712,0,0.055,39,35,1365
713,0,0.055,51,35,1785
714,0,0.055,104,35,3640
715,0,0.055,70,35,2450
716,0,0.055,112,35,3920
717,0,0.055,93,35,3255
718,0,0.055,56,35,1960
719,0,0.055,123,35,4305
720,0,0.055,38,35,1330
721,0,0.055,120,35,4200
722,0,0.055,43,35,1505
723,0,0.055,143,35,5005
724,0,0.055,126,35,4410
725,0,0.055,90,35,3150
726,0,0.055,110,35,3850
727,0,0.055,121,35,4235
728,0,0.055,29,35,1015
729,0,0.055,112,35,3920
730,0,0.055,36,35,1260
731,0,0.055,91,35,3185
732,0,0.055,60,35,2100
733,0,0.055,41,35,1435
734,0,0.055,95,35,3325
735,0,0.055,60,35,2100
736,0,0.055,83,35,2905
737,0,0.055,109,35,3815
738,0,0.055,59,35,2065
739,0,0.055,84,35,2940
740,0,0.055,149,35,5215
741,0,0.055,29,35,1015
742,0,0.055,64,35,2240
743,0,0.055,38,35,1330
744,0,0.055,72,35,2520
745,0,0.055,91,35,3185
746,0,0.055,77,35,2695
747,0,0.055,48,35,1680
748,0,0.055,96,35,3360
749,0,0.055,58,35,2030
750,0,0.055,132,35,4620
751,0,0.055,139,35,4865
752,0,0.055,47,35,1645
753,0,0.055,84,35,2940
754,0,0.055,22,35,770
755,0,0.055,145,35,5075
756,0,0.055,110,35,3850
757,0,0.055,28,35,980
758,0,0.055,115,35,4025
759,0,0.055,61,35,2135
760,0,0.055,92,35,3220
761,0,0.055,118,35,4130
762,0,0.055,70,35,2450
763,0,0.055,82,35,2870
764,0,0.055,59,35,2065
765,0,0.055,55,35,1925
766,0,0.055,68,35,2380
767,0,0.055,96,35,3360
768,0,0.055,61,35,2135
769,0,0.055,22,35,770
770,0,0.055,21,35,735
771,0,0.055,136,35,4760
772,0,0.055,142,35,4970
773,0,0.055,77,35,2695
774,0,0.055,147,35,5145
775,0,0.055,72,35,2520
776,0,0.055,117,35,4095
777,0,0.055,79,35,2765
778,0,0.055,59,35,2065
779,0,0.055,89,35,3115
780,0,0.055,73,35,2555
781,0,0.055,128,35,4480
782,0,0.055,124,35,4340
783,0,0.055,113,35,3955
784,0,0.055,68,35,2380
785,0,0.055,127,35,4445
786,0,0.055,101,35,3535
787,0,0.055,136,35,4760
788,0,0.055,78,35,2730
789,0,0.055,63,35,2205
790,0,0.055,141,35,4935
791,0,0.055,90,35,3150
792,0,0.055,51,35,1785
793,0,0.055,135,35,4725
794,0,0.055,89,35,3115
795,0,0.055,100,35,3500
796,0,0.055,143,35,5005
797,0,0.055,55,35,1925
798,0,0.055,129,35,4515
799,0,0.055,133,35,4655
800,0,0.055,117,35,4095
801,0,0.055,62,35,2170
802,0,0.055,114,35,3990
803,0,0.055,145,35,5075
804,0,0.055,108,35,3780
805,0,0.055,115,35,4025
806,0,0.055,100,35,3500
807,0,0.055,139,35,4865
808,0,0.055,31,35,1085
809,0,0.055,68,35,2380
810,0,0.055,66,35,2310
811,0,0.055,97,35,3395
812,0,0.055,71,35,2485
813,0,0.055,82,35,2870
814,0,0.055,100,35,3500
815,0,0.055,139,35,4865
816,0,0.055,70,35,2450
817,0,0.055,83,35,2905
818,0,0.055,114,35,3990
819,0,0.055,38,35,1330
820,0,0.055,32,35,1120
821,0,0.055,101,35,3535
822,0,0.055,65,35,2275
823,0,0.055,85,35,2975
824,0,0.055,37,35,1295
825,0,0.055,71,35,2485
826,0,0.055,145,35,5075
827,0,0.055,119,35,4165
828,0,0.055,92,35,3220
829,0,0.055,22,35,770
830,0,0.055,49,35,1715
831,0,0.055,131,35,4585
832,0,0.055,129,35,4515
833,0,0.055,51,35,1785
834,0,0.055,56,35,1960
835,0,0.055,45,35,1575
836,0,0.055,80,35,2800
837,0,0.055,114,35,3990
838,0,0.055,47,35,1645
839,0,0.055,140,35,4900
840,0,0.055,125,35,4375
841,0,0.055,119,35,4165
842,0,0.055,96,35,3360
843,0,0.055,22,35,770
844,0,0.055,27,35,945
845,0,0.055,148,35,5180
846,0,0.055,96,35,3360
847,0,0.055,109,35,3815
848,0,0.055,77,35,2695
849,0,0.055,34,35,1190
850,0,0.055,67,35,2345
851,0,0.055,128,35,4480
852,0,0.055,103,35,3605
853,0,0.055,115,35,4025
854,0,0.055,43,35,1505
855,0,0.055,88,35,3080
856,0,0.055,44,35,1540
857,0,0.055,60,35,2100
858,0,0.055,30,35,1050
859,0,0.055,134,35,4690
860,0,0.055,124,35,4340
861,0,0.055,68,35,2380
862,0,0.055,119,35,4165
863,0,0.055,69,35,2415
864,0,0.055,42,35,1470
865,0,0.055,128,35,4480
866,0,0.055,40,35,1400
867,0,0.055,134,35,4690
868,0,0.055,34,35,1190
869,0,0.055,74,35,2590
870,0,0.055,113,35,3955
871,0,0.055,133,35,4655
872,0,0.055,96,35,3360
873,0,0.055,144,35,5040
874,0,0.055,66,35,2310
875,0,0.055,135,35,4725
876,0,0.055,90,35,3150
877,0,0.055,124,35,4340
878,0,0.055,83,35,2905
879,0,0.055,107,35,3745
880,0,0.055,75,35,2625
881,0,0.055,64,35,2240
882,0,0.055,69,35,2415
883,0,0.055,53,35,1855
884,0,0.055,98,35,3430
885,0,0.055,142,35,4970
886,0,0.055,149,35,5215
887,0,0.055,66,35,2310
888,0,0.055,100,35,3500
889,0,0.055,50,35,1750
890,0,0.055,105,35,3675
891,0,0.055,113,35,3955
892,0,0.055,66,35,2310
893,0,0.055,33,35,1155
894,0,0.055,120,35,4200
895,0,0.055,135,35,4725
896,0,0.055,93,35,3255
897,0,0.055,68,35,2380
898,0,0.055,28,35,980
899,0,0.055,93,35,3255
900,0,0.055,105,35,3675
901,0,0.055,113,35,3955
902,0,0.055,131,35,4585
903,0,0.055,101,35,3535
904,0,0.055,21,35,735
905,0,0.055,138,35,4830
906,0,0.055,139,35,4865
907,0,0.055,108,35,3780
908,0,0.055,29,35,1015
909,0,0.055,149,35,5215
910,0,0.055,29,35,1015
911,0,0.055,124,35,4340
912,0,0.055,95,35,3325
913,0,0.055,131,35,4585
914,0,0.055,61,35,2135
915,0,0.055,63,35,2205
916,0,0.055,21,35,735
917,0,0.055,104,35,3640
918,0,0.055,128,35,4480
919,0,0.055,111,35,3885
920,0,0.055,139,35,4865
921,0,0.055,139,35,4865
922,0,0.055,76,35,2660
923,0,0.055,125,35,4375
924,0,0.055,85,35,2975
925,0,0.055,68,35,2380
926,0,0.055,34,35,1190
927,0,0.055,87,35,3045
928,0,0.055,115,35,4025
929,0,0.055,122,35,4270
930,0,0.055,91,35,3185
931,0,0.055,22,35,770
932,0,0.055,24,35,840
