sim_id,trial_id,p_diff,n_raters,scores_per_r,total_scores
124,0,0.05251326588839438,38,35,1300
125,0,0.04659775058396127,38,35,1300
126,0,0.040176831333233985,38,35,1300
127,0,0.07577326441856613,38,35,1300
128,0,0.06889888716106567,38,35,1300
129,0,0.07058222680586534,38,35,1300
130,0,0.05099190525351184,38,35,1300
131,0,0.05884627023551009,38,35,1300
132,0,0.055832731348783776,38,35,1300
133,0,0.07420266985402643,38,35,1300
134,0,0.06373480787270214,38,35,1300
135,0,0.07208242854764635,38,35,1300
136,0,0.05933125073783101,38,35,1300
137,0,0.0691383993683023,38,35,1300
138,0,0.04655142119492926,38,35,1300
139,0,0.0520179318712478,38,35,1300
140,0,0.049045734153007614,38,35,1300
141,0,0.07867127439640889,38,35,1300
142,0,0.04888307110712972,38,35,1300
143,0,0.06732450929820691,38,35,1300
144,0,0.06235242703321274,38,35,1300
145,0,0.05895372959956754,38,35,1300
146,0,0.07529315257608196,38,35,1300
147,0,0.056313602612424934,38,35,1300
148,0,0.06092886441259493,38,35,1300
149,0,0.07637563965111961,38,35,1300
150,0,0.051251752493697615,38,35,1300
151,0,0.06733648216099782,38,35,1300
152,0,0.06277383367371767,38,35,1300
153,0,0.05971041482032967,38,35,1300
154,0,0.07649651612566322,38,35,1300
155,0,0.04034263463001323,38,35,1300
156,0,0.04855988206498181,38,35,1300
157,0,0.05619786703385731,38,35,1300
158,0,0.046015612654687364,38,35,1300
159,0,0.06288093193143723,38,35,1300
160,0,0.05214896639794495,38,35,1300
161,0,0.04751109591750282,38,35,1300
162,0,0.04322820076047117,38,35,1300
163,0,0.07567443215279965,38,35,1300
164,0,0.043056897920498244,38,35,1300
165,0,0.07942946826256606,38,35,1300
166,0,0.05841982448226869,38,35,1300
167,0,0.048619620317446134,38,35,1300
168,0,0.05416860645500063,38,35,1300
169,0,0.04588155370046437,38,35,1300
170,0,0.049784174532120334,38,35,1300
171,0,0.051219396828329745,38,35,1300
172,0,0.06813313578731943,38,35,1300
173,0,0.0648943988147222,38,35,1300
174,0,0.052599605893290366,38,35,1300
175,0,0.07240739672211274,38,35,1300
176,0,0.05441877558340889,38,35,1300
177,0,0.07638614889315185,38,35,1300
178,0,0.04170924102087495,38,35,1300
179,0,0.05962666611247224,38,35,1300
180,0,0.04461420870108808,38,35,1300
181,0,0.047679020873500406,38,35,1300
182,0,0.04289428296812847,38,35,1300
183,0,0.07681773791298735,38,35,1300
184,0,0.04152903486064586,38,35,1300
185,0,0.06449361515596364,38,35,1300
186,0,0.05672459528495661,38,35,1300
187,0,0.07419947059025289,38,35,1300
188,0,0.04163254336725749,38,35,1300
189,0,0.04366918983056604,38,35,1300
190,0,0.04093672221690389,38,35,1300
191,0,0.04545633413607333,38,35,1300
192,0,0.06708396026087712,38,35,1300
193,0,0.07716460491083035,38,35,1300
194,0,0.048867680459576165,38,35,1300
195,0,0.04038395039735652,38,35,1300
196,0,0.07008300370105959,38,35,1300
197,0,0.07855581118895305,38,35,1300
198,0,0.04654932952918282,38,35,1300
199,0,0.06282933851700678,38,35,1300
200,0,0.0753690389316897,38,35,1300
201,0,0.046143588931346805,38,35,1300
202,0,0.07107997532806343,38,35,1300
203,0,0.04483136441051935,38,35,1300
204,0,0.06677159494863077,38,35,1300
205,0,0.06941071555132702,38,35,1300
206,0,0.064920698776634,38,35,1300
207,0,0.05756846913284078,38,35,1300
208,0,0.05878002418714792,38,35,1300
209,0,0.05270730808516428,38,35,1300
210,0,0.07237131619341881,38,35,1300
211,0,0.05635744419428202,38,35,1300
212,0,0.0686193325496666,38,35,1300
213,0,0.074458900842589,38,35,1300
214,0,0.054675502862845164,38,35,1300
215,0,0.04831214867545698,38,35,1300
216,0,0.0638624150862949,38,35,1300
217,0,0.04825310787531011,38,35,1300
218,0,0.04879556034703517,38,35,1300
219,0,0.06680261917624856,38,35,1300
220,0,0.0610670336563961,38,35,1300
221,0,0.051069990147198846,38,35,1300
222,0,0.06083988256738524,38,35,1300
223,0,0.05979262326500767,38,35,1300
224,0,0.07882468708565553,38,35,1300
225,0,0.07858246057229669,38,35,1300
226,0,0.0601925340584864,38,35,1300
227,0,0.058657864650568596,38,35,1300
228,0,0.04019709583276917,38,35,1300
229,0,0.04670216539533864,38,35,1300
230,0,0.07126035696610089,38,35,1300
231,0,0.0638602702419429,38,35,1300
232,0,0.07921409322792167,38,35,1300
233,0,0.058649320541353515,38,35,1300
234,0,0.040854779161799526,38,35,1300
235,0,0.05033420107318218,38,35,1300
236,0,0.06676370116377708,38,35,1300
237,0,0.06374259558734914,38,35,1300
238,0,0.05143533621170764,38,35,1300
239,0,0.07095695150628997,38,35,1300
240,0,0.0522135052888827,38,35,1300
241,0,0.06533571400982055,38,35,1300
242,0,0.041336800135970714,38,35,1300
243,0,0.07992003283870766,38,35,1300
244,0,0.073599665350378,38,35,1300
245,0,0.06676054475824882,38,35,1300
246,0,0.07211335345042613,38,35,1300
247,0,0.07711113384113119,38,35,1300
248,0,0.04730690599543223,38,35,1300
249,0,0.05197693887917167,38,35,1300
250,0,0.07843021574650086,38,35,1300
251,0,0.06189745713673413,38,35,1300
252,0,0.06789414314157617,38,35,1300
253,0,0.06365977970525907,38,35,1300
254,0,0.065133906980511,38,35,1300
255,0,0.04715453522354885,38,35,1300
256,0,0.06462250666986752,38,35,1300
257,0,0.079941202825416,38,35,1300
258,0,0.07925843480643101,38,35,1300
259,0,0.07871238806261749,38,35,1300
260,0,0.05128324270902782,38,35,1300
261,0,0.040697710614511044,38,35,1300
262,0,0.056645878055876425,38,35,1300
263,0,0.052074037672748735,38,35,1300
264,0,0.06267024977627823,38,35,1300
265,0,0.07742205715718882,38,35,1300
266,0,0.04813112192958118,38,35,1300
267,0,0.047238365184096,38,35,1300
268,0,0.07621731773808535,38,35,1300
269,0,0.07635110984207108,38,35,1300
270,0,0.07819048845333053,38,35,1300
271,0,0.062375377606442434,38,35,1300
272,0,0.07757889588478802,38,35,1300
273,0,0.04710423866111963,38,35,1300
274,0,0.060096296999605774,38,35,1300
275,0,0.07832694664015644,38,35,1300
276,0,0.07534453187697264,38,35,1300
277,0,0.07058407361363771,38,35,1300
278,0,0.07795147881745668,38,35,1300
279,0,0.0581868100389126,38,35,1300
280,0,0.07785503317115218,38,35,1300
281,0,0.07230434990408102,38,35,1300
282,0,0.04701418472895323,38,35,1300
283,0,0.05932474455664041,38,35,1300
284,0,0.07973171385381334,38,35,1300
285,0,0.04208555528153438,38,35,1300
286,0,0.05588395972379526,38,35,1300
287,0,0.056792784944311725,38,35,1300
288,0,0.07282497715647873,38,35,1300
289,0,0.07063113429050194,38,35,1300
290,0,0.057241529022236476,38,35,1300
291,0,0.06719797479203524,38,35,1300
292,0,0.054595010005647926,38,35,1300
293,0,0.04702148299721031,38,35,1300
294,0,0.05820588623526357,38,35,1300
295,0,0.06659552876051417,38,35,1300
296,0,0.06947409121125855,38,35,1300
297,0,0.056442404856277606,38,35,1300
298,0,0.06944967461456712,38,35,1300
299,0,0.07131789174041309,38,35,1300
300,0,0.05675206196391878,38,35,1300
301,0,0.0682099741701607,38,35,1300
302,0,0.06450833960675897,38,35,1300
303,0,0.04175833825454709,38,35,1300
304,0,0.050147873899354066,38,35,1300
305,0,0.04533985735336542,38,35,1300
306,0,0.06418745789172438,38,35,1300
307,0,0.07496930134840127,38,35,1300
308,0,0.04050588409687649,38,35,1300
309,0,0.07561792384316614,38,35,1300
310,0,0.07106253266521212,38,35,1300
311,0,0.05836811624333347,38,35,1300
312,0,0.060028436367792586,38,35,1300
313,0,0.0767342882748526,38,35,1300
314,0,0.04244223851231089,38,35,1300
315,0,0.04987594267186553,38,35,1300
316,0,0.05088430942432233,38,35,1300
317,0,0.0724654983115927,38,35,1300
318,0,0.0638641310741599,38,35,1300
319,0,0.07893446061176271,38,35,1300
320,0,0.05469938529435694,38,35,1300
321,0,0.05207282437246859,38,35,1300
322,0,0.0474470893536671,38,35,1300
323,0,0.0748611375335505,38,35,1300
324,0,0.06114558089155758,38,35,1300
325,0,0.06433276053704448,38,35,1300
326,0,0.05633854753696529,38,35,1300
327,0,0.07582029739902418,38,35,1300
328,0,0.05013547960645348,38,35,1300
329,0,0.044214416588288986,38,35,1300
330,0,0.04509210408509766,38,35,1300
331,0,0.04415099190364339,38,35,1300
332,0,0.04677077584530683,38,35,1300
333,0,0.04172508365961317,38,35,1300
334,0,0.04176683119261791,38,35,1300
335,0,0.06484612262145875,38,35,1300
336,0,0.052578171385698605,38,35,1300
337,0,0.043937933562077446,38,35,1300
338,0,0.057088110643195675,38,35,1300
339,0,0.05532086978666848,38,35,1300
340,0,0.07621232132273809,38,35,1300
341,0,0.06721115632226869,38,35,1300
342,0,0.07236892384208017,38,35,1300
343,0,0.0697735869112685,38,35,1300
344,0,0.06076585114538085,38,35,1300
345,0,0.04903756704947075,38,35,1300
346,0,0.061553948746209605,38,35,1300
347,0,0.04994398109053173,38,35,1300
348,0,0.07525856769618712,38,35,1300
349,0,0.06932107404332641,38,35,1300
350,0,0.07107689572109402,38,35,1300
351,0,0.055480508475835966,38,35,1300
352,0,0.0533878377893256,38,35,1300
353,0,0.051645967261757804,38,35,1300
354,0,0.05873888222778122,38,35,1300
355,0,0.05398462968338999,38,35,1300
356,0,0.04044198762981085,38,35,1300
357,0,0.06918893504760362,38,35,1300
358,0,0.05265519197403633,38,35,1300
359,0,0.04706329839069896,38,35,1300
360,0,0.0690335710957127,38,35,1300
361,0,0.042724193138490206,38,35,1300
362,0,0.0781257367163122,38,35,1300
363,0,0.06351621074885391,38,35,1300
364,0,0.06584519142280863,38,35,1300
365,0,0.0776343269774435,38,35,1300
366,0,0.07088182390408078,38,35,1300
367,0,0.04463447759912084,38,35,1300
368,0,0.05009107630514721,38,35,1300
369,0,0.06090934681559984,38,35,1300
370,0,0.07541458680679819,38,35,1300
371,0,0.07501262463240016,38,35,1300
372,0,0.06616130532121467,38,35,1300
373,0,0.04108940183314346,38,35,1300
374,0,0.06735573263762065,38,35,1300
375,0,0.07120906968401658,38,35,1300
376,0,0.07252480356317301,38,35,1300
377,0,0.06089897678976007,38,35,1300
378,0,0.0776963228873972,38,35,1300
379,0,0.06416080979290355,38,35,1300
380,0,0.049727156431193506,38,35,1300
381,0,0.07171526536410523,38,35,1300
382,0,0.06423015724088947,38,35,1300
383,0,0.06858731423473269,38,35,1300
384,0,0.04076917479601302,38,35,1300
385,0,0.06200093142250633,38,35,1300
386,0,0.04067743470469396,38,35,1300
387,0,0.04086114938331905,38,35,1300
388,0,0.07281429049565952,38,35,1300
389,0,0.06471111413776061,38,35,1300
390,0,0.06090366509966369,38,35,1300
391,0,0.058288933379756463,38,35,1300
392,0,0.07427699268118595,38,35,1300
393,0,0.044498766276101644,38,35,1300
394,0,0.07737771248766362,38,35,1300
395,0,0.055563153019402456,38,35,1300
396,0,0.07238882715701361,38,35,1300
397,0,0.05951079775058659,38,35,1300
398,0,0.07106631259915999,38,35,1300
399,0,0.05347337292836773,38,35,1300
400,0,0.07134325932379815,38,35,1300
401,0,0.06974884309446121,38,35,1300
402,0,0.07700030167240995,38,35,1300
403,0,0.06791296111575015,38,35,1300
404,0,0.05906825447962864,38,35,1300
405,0,0.050813987974675866,38,35,1300
406,0,0.06283064219877216,38,35,1300
407,0,0.07019130326987781,38,35,1300
408,0,0.06887375976879725,38,35,1300
409,0,0.06680742369390998,38,35,1300
410,0,0.04003428447996556,38,35,1300
411,0,0.056408950810812944,38,35,1300
412,0,0.06446573070395656,38,35,1300
413,0,0.07279300876599917,38,35,1300
414,0,0.06126895406690627,38,35,1300
415,0,0.04723899868308638,38,35,1300
416,0,0.0584406865833552,38,35,1300
417,0,0.057370929510432406,38,35,1300
418,0,0.07155001496449619,38,35,1300
419,0,0.057591451751887256,38,35,1300
420,0,0.05060514992575658,38,35,1300
421,0,0.04172331547145301,38,35,1300
422,0,0.057025842961666295,38,35,1300
423,0,0.04696569898270945,38,35,1300
424,0,0.06627512118181955,38,35,1300
425,0,0.05757548616420234,38,35,1300
426,0,0.042315190608432716,38,35,1300
427,0,0.07486590985999388,38,35,1300
428,0,0.050775841425338,38,35,1300
429,0,0.048646715763797796,38,35,1300
430,0,0.04385366976733266,38,35,1300
431,0,0.047031791513952426,38,35,1300
432,0,0.042219909895264744,38,35,1300
433,0,0.0585510653824821,38,35,1300
434,0,0.05314956532093372,38,35,1300
435,0,0.06400563118993192,38,35,1300
436,0,0.049911975284941096,38,35,1300
437,0,0.04289880746157921,38,35,1300
438,0,0.06502333175043523,38,35,1300
439,0,0.06002360007130075,38,35,1300
440,0,0.05457222417350984,38,35,1300
441,0,0.0478758541684271,38,35,1300
442,0,0.05914354331319931,38,35,1300
443,0,0.04432409633342798,38,35,1300
444,0,0.04237075779202891,38,35,1300
445,0,0.0562792613388156,38,35,1300
446,0,0.05283561551823056,38,35,1300
447,0,0.051509762628365804,38,35,1300
448,0,0.06189357555466875,38,35,1300
449,0,0.0751287958280428,38,35,1300
450,0,0.050426935040623025,38,35,1300
451,0,0.07241212735869865,38,35,1300
452,0,0.05160345986056422,38,35,1300
453,0,0.06089246911246582,38,35,1300
454,0,0.05867890096045332,38,35,1300
455,0,0.067002073049684,38,35,1300
456,0,0.06872636817631621,38,35,1300
457,0,0.045335944716154236,38,35,1300
458,0,0.07197159832350207,38,35,1300
459,0,0.044298015106846965,38,35,1300
460,0,0.04679699306366573,38,35,1300
461,0,0.04561788530879958,38,35,1300
462,0,0.06600921490941103,38,35,1300
463,0,0.07243405932966238,38,35,1300
464,0,0.061921017705793335,38,35,1300
465,0,0.05108235887193743,38,35,1300
466,0,0.07579422834498911,38,35,1300
467,0,0.05946229171983362,38,35,1300
468,0,0.0752761377652395,38,35,1300
469,0,0.07697180630612524,38,35,1300
470,0,0.07054282149511046,38,35,1300
471,0,0.07515420082787297,38,35,1300
472,0,0.05486586318072065,38,35,1300
473,0,0.04445294153486053,38,35,1300
474,0,0.04258313034676591,38,35,1300
475,0,0.0516990570744906,38,35,1300
476,0,0.07339941693423227,38,35,1300
477,0,0.052282394864027665,38,35,1300
478,0,0.07931389796525025,38,35,1300
479,0,0.049109834691330054,38,35,1300
480,0,0.07087566704485021,38,35,1300
481,0,0.06268042528650652,38,35,1300
482,0,0.05257540691985739,38,35,1300
483,0,0.06479333928021061,38,35,1300
484,0,0.06363551060727793,38,35,1300
485,0,0.05351120957884957,38,35,1300
486,0,0.04135908708403432,38,35,1300
487,0,0.05474549350089639,38,35,1300
488,0,0.06496078887221143,38,35,1300
489,0,0.07311026021406627,38,35,1300
490,0,0.07943272872658522,38,35,1300
491,0,0.07994189913811417,38,35,1300
492,0,0.07829656884454247,38,35,1300
493,0,0.07320837551587348,38,35,1300
494,0,0.05734926903291432,38,35,1300
495,0,0.04494789295259847,38,35,1300
496,0,0.05099737109323588,38,35,1300
497,0,0.07052323621414591,38,35,1300
498,0,0.04259896815713146,38,35,1300
499,0,0.060154041092765835,38,35,1300
500,0,0.07422711375380524,38,35,1300
501,0,0.05068182316577929,38,35,1300
502,0,0.05482741019223642,38,35,1300
503,0,0.07726141833018654,38,35,1300
504,0,0.04690440832396392,38,35,1300
505,0,0.04357598426925516,38,35,1300
506,0,0.07846074355447674,38,35,1300
507,0,0.046041224870262076,38,35,1300
508,0,0.060161288622623155,38,35,1300
509,0,0.07150748138123483,38,35,1300
510,0,0.06211876413953442,38,35,1300
511,0,0.056617010443853075,38,35,1300
512,0,0.06946595776357377,38,35,1300
513,0,0.056336939159163706,38,35,1300
514,0,0.06173561557841946,38,35,1300
515,0,0.05512058336178585,38,35,1300
516,0,0.05899421549581105,38,35,1300
517,0,0.05200430638581534,38,35,1300
518,0,0.07823022146023793,38,35,1300
519,0,0.06094214744701087,38,35,1300
520,0,0.05600943255020758,38,35,1300
521,0,0.0728314175778988,38,35,1300
522,0,0.05872461012390485,38,35,1300
523,0,0.040163961636961364,38,35,1300
524,0,0.058107140322642234,38,35,1300
525,0,0.04297938566098725,38,35,1300
526,0,0.06354385006932851,38,35,1300
527,0,0.06940712237158163,38,35,1300
528,0,0.047306642586792055,38,35,1300
529,0,0.054895367220746914,38,35,1300
530,0,0.06384104173496502,38,35,1300
531,0,0.051217264935135315,38,35,1300
532,0,0.04691094406799885,38,35,1300
533,0,0.06121109917202851,38,35,1300
534,0,0.05978026611856597,38,35,1300
535,0,0.053523025627408856,38,35,1300
536,0,0.07049824107646255,38,35,1300
537,0,0.07350762788906981,38,35,1300
538,0,0.06326678412803692,38,35,1300
539,0,0.07382863999829159,38,35,1300
540,0,0.05042208875869403,38,35,1300
541,0,0.05594924540646165,38,35,1300
542,0,0.04478202638492161,38,35,1300
543,0,0.06914631846956643,38,35,1300
544,0,0.06758830793691394,38,35,1300
545,0,0.057202806731641624,38,35,1300
546,0,0.05248761132354972,38,35,1300
547,0,0.04572980156475545,38,35,1300
548,0,0.07220341955491817,38,35,1300
549,0,0.07178171378937045,38,35,1300
550,0,0.06761838635852727,38,35,1300
551,0,0.07146088477967921,38,35,1300
552,0,0.04999843429537805,38,35,1300
553,0,0.06269936383458176,38,35,1300
554,0,0.07987277318268012,38,35,1300
555,0,0.04531621852105705,38,35,1300
556,0,0.0500739407272107,38,35,1300
557,0,0.07813450095085954,38,35,1300
558,0,0.040463509210878844,38,35,1300
559,0,0.07642762347898625,38,35,1300
560,0,0.07439275995042174,38,35,1300
561,0,0.0726452726411575,38,35,1300
562,0,0.07867478831748712,38,35,1300
563,0,0.04867989587985053,38,35,1300
564,0,0.07488881879751577,38,35,1300
565,0,0.06627931946636462,38,35,1300
566,0,0.06616071588574479,38,35,1300
567,0,0.07860597979220364,38,35,1300
568,0,0.042983432926678944,38,35,1300
569,0,0.07416456868329319,38,35,1300
570,0,0.05453146909501812,38,35,1300
571,0,0.043533724153657444,38,35,1300
572,0,0.04517736240483614,38,35,1300
573,0,0.0504330823908265,38,35,1300
574,0,0.053977201941707374,38,35,1300
575,0,0.04893675258726721,38,35,1300
576,0,0.07646921949713761,38,35,1300
577,0,0.060184374822413615,38,35,1300
578,0,0.054754139653743455,38,35,1300
579,0,0.061111999251338034,38,35,1300
580,0,0.0470958597598619,38,35,1300
581,0,0.04435479917605691,38,35,1300
582,0,0.04505821533785217,38,35,1300
583,0,0.059136455889668496,38,35,1300
584,0,0.06393872521061612,38,35,1300
585,0,0.05203810408620295,38,35,1300
586,0,0.06576483102879004,38,35,1300
587,0,0.0490688974365805,38,35,1300
588,0,0.0624318106872213,38,35,1300
589,0,0.04991995824455827,38,35,1300
590,0,0.0655561190677281,38,35,1300
591,0,0.07875962258931188,38,35,1300
592,0,0.07097147902669965,38,35,1300
593,0,0.04725527117517736,38,35,1300
594,0,0.05867153319377465,38,35,1300
595,0,0.06275217981689804,38,35,1300
596,0,0.04053942786791172,38,35,1300
597,0,0.055809136236764284,38,35,1300
598,0,0.07361205911094774,38,35,1300
599,0,0.06167641071867827,38,35,1300
600,0,0.07898639275620825,38,35,1300
601,0,0.04866717498528643,38,35,1300
602,0,0.040075659559294693,38,35,1300
603,0,0.05754231585016855,38,35,1300
604,0,0.06711294436910065,38,35,1300
605,0,0.07644610802140464,38,35,1300
606,0,0.07197020558814468,38,35,1300
607,0,0.04649536682398402,38,35,1300
608,0,0.05366771985630331,38,35,1300
609,0,0.05646917666214246,38,35,1300
610,0,0.0510860125901378,38,35,1300
611,0,0.05632284544690977,38,35,1300
612,0,0.05676634553684552,38,35,1300
613,0,0.07668238911839925,38,35,1300
614,0,0.0655098824340454,38,35,1300
615,0,0.0738464086092241,38,35,1300
616,0,0.0479898505401992,38,35,1300
617,0,0.04039472616609973,38,35,1300
618,0,0.05525699535427203,38,35,1300
619,0,0.050178463047651445,38,35,1300
620,0,0.06730718782979787,38,35,1300
621,0,0.07390693409933514,38,35,1300
622,0,0.04200018912340243,38,35,1300
623,0,0.06965125631596158,38,35,1300
624,0,0.05079532465751367,38,35,1300
625,0,0.0646074687044957,38,35,1300
626,0,0.07938570218770236,38,35,1300
627,0,0.046484961467366415,38,35,1300
628,0,0.05545668830013378,38,35,1300
629,0,0.06026711765433317,38,35,1300
630,0,0.05820422792377487,38,35,1300
631,0,0.07272481528403668,38,35,1300
632,0,0.04998113164713373,38,35,1300
633,0,0.04592793238901063,38,35,1300
634,0,0.06300160965690033,38,35,1300
635,0,0.05323426674808594,38,35,1300
636,0,0.0433672686964449,38,35,1300
637,0,0.058860298825422055,38,35,1300
638,0,0.07826649667795844,38,35,1300
639,0,0.04932276076486225,38,35,1300
640,0,0.04801269854975111,38,35,1300
641,0,0.04115897535305508,38,35,1300
642,0,0.07525486234792486,38,35,1300
643,0,0.05193715130567807,38,35,1300
644,0,0.07855361181148647,38,35,1300
645,0,0.06272381935321726,38,35,1300
646,0,0.05645887285135506,38,35,1300
647,0,0.06682048723225939,38,35,1300
648,0,0.05035171756807057,38,35,1300
649,0,0.05057986323665212,38,35,1300
650,0,0.07036853025147946,38,35,1300
651,0,0.07977365587398677,38,35,1300
652,0,0.0675708436589011,38,35,1300
653,0,0.059717777806470446,38,35,1300
654,0,0.05486421818727822,38,35,1300
655,0,0.059899382246970306,38,35,1300
656,0,0.06077506818038285,38,35,1300
657,0,0.047535010846995344,38,35,1300
658,0,0.05296454876383464,38,35,1300
659,0,0.06324209856192392,38,35,1300
660,0,0.05118509795492697,38,35,1300
661,0,0.06361969411969978,38,35,1300
662,0,0.04330647946934656,38,35,1300
663,0,0.060046061429256975,38,35,1300
664,0,0.06569778963269418,38,35,1300
665,0,0.041082135330847425,38,35,1300
666,0,0.04813520879878708,38,35,1300
667,0,0.07703650308653848,38,35,1300
668,0,0.05503183955692453,38,35,1300
669,0,0.05620152334450658,38,35,1300
670,0,0.051000009421184885,38,35,1300
671,0,0.06842097915840921,38,35,1300
672,0,0.06569017998507731,38,35,1300
673,0,0.07256715390775065,38,35,1300
674,0,0.04467300801345842,38,35,1300
675,0,0.06172229576324255,38,35,1300
676,0,0.07863390871764393,38,35,1300
677,0,0.06600681892544677,38,35,1300
678,0,0.07941082391369944,38,35,1300
679,0,0.06292720341291494,38,35,1300
680,0,0.07852979923759038,38,35,1300
681,0,0.058346882356148114,38,35,1300
682,0,0.07864737225818275,38,35,1300
683,0,0.051951170562839835,38,35,1300
684,0,0.07182354752980583,38,35,1300
685,0,0.06686401760246324,38,35,1300
686,0,0.04969762775746235,38,35,1300
687,0,0.06529170703235584,38,35,1300
688,0,0.056142414261390106,38,35,1300
689,0,0.07365996973359556,38,35,1300
690,0,0.051870698947566955,38,35,1300
691,0,0.0664797100704226,38,35,1300
692,0,0.06411611257915337,38,35,1300
693,0,0.04925975257972055,38,35,1300
694,0,0.07768649544911663,38,35,1300
695,0,0.04090944735850584,38,35,1300
696,0,0.05783285558262741,38,35,1300
